"source_transaction_id","coverage_code","limits","deductable","per_occurance","premium","created_date"
"472042341_256410041","17",3000000,,1000000,182.00,
"472042362_256409715","17",1000000,,1000000,150.00,
"472042363_256409729","10",1000000,,1000000,150.00,
"472042416_256410301","17",1000000,,1000000,150.00,
"472042420_256410413","17",1000000,,1000000,150.00,
"472042429_256410430","10",1000000,,1000000,150.00,
"472042761_256413764","17",3000000,,1000000,182.00,
"472044228_256425820","17",300000,,100000,150.00,
"472044326_256426692","17",1000000,,1000000,150.00,
"472044327_256426708","17",1000000,,1000000,150.00,
"472044333_256426739","17",300000,,100000,150.00,
"472045277_256434095","17",300000,,100000,150.00,
"472045513_256436445","17",300000,,100000,150.00,
"472045562_256436610","17",300000,,100000,150.00,
"472045576_256438292","17",300000,,100000,150.00,
"472045579_256438325","17",1000000,,1000000,150.00,
"472045583_256439524","17",300000,,100000,150.00,
"472045653_256439541","17",300000,,100000,150.00,
"472045910_256439992","17",300000,,100000,150.00,
"472045952_256440009","17",300000,,100000,150.00,
"472045967_256441578","17",1000000,,1000000,150.00,
"472046258_256442228","17",1000000,,1000000,150.00,
"472046449_256444139","17",1000000,,1000000,150.00,
"472046473_256444156","17",1000000,,1000000,150.00,
"472047036_256449471","17",1000000,,1000000,150.00,
"472047255_256449518","17",1000000,,1000000,150.00,
"472047256_256449535","18",1000000,,1000000,150.00,
"472047364_256450605","17",300000,,100000,150.00,
"472047435_256450863","01",300000,,100000,150.00,
"472047436_256450877","17",300000,,100000,150.00,
"472047470_256451172","17",300000,,100000,150.00,
"472047524_256451575","17",3000000,,1000000,182.00,
"472047538_256451740","02",500000,,100000,150.00,
"472047544_256451995","01",300000,,100000,150.00,
"472047571_256452001","10",300000,,100000,150.00,
"472047611_256452614","03",300000,,100000,150.00,
"472047612_256452628","05",300000,,100000,150.00,
"472047638_256452841","01",300000,,100000,150.00,
"472047644_256452886","05",300000,,100000,150.00,
"472047645_256452905","05",300000,,100000,150.00,
"472047646_256453164","03",300000,,100000,150.00,
"472047648_0","04",300000,,100000,150.00,
"472047649_256453178","04",300000,,100000,150.00,
"472047652_256453195","05",300000,,100000,150.00,
"472047654_256453228","17",300000,,100000,150.00,
"472047658_256453598","17",1000000,,1000000,150.00,
"472047662_256453648","17",1000000,,1000000,150.00,
"472047691_256452595","04",300000,,100000,150.00,
"472047740_256454962","17",1000000,,1000000,150.00,
"472047856_256454136","17",2000000,,1000000,170.00,
"472047947_256455030","17",1000000,,1000000,150.00,
"472048047_256455853","17",1000000,,1000000,150.00,
"472048129_256457117","17",1000000,,1000000,150.00,
"472048159_256456453","07",300000,,100000,150.00,
"472048230_256457134","17",300000,,100000,150.00,
"472048365_256458123","17",1000000,,1000000,150.00,
"472048389_256458669","17",1000000,,1000000,150.00,
"472048457_256458803","17",3000000,,1000000,182.00,
"472048466_256458798","17",300000,,100000,150.00,
"472048467_256458817","17",3000000,,1000000,182.00,
"472048468_256458820","17",3000000,,1000000,182.00,
"472048469_256458834","17",3000000,,1000000,182.00,
"472048471_256458851","17",3000000,,1000000,182.00,
"472048472_256458848","07",2000000,,1000000,170.00,
"472048473_0","17",3000000,,1000000,182.00,
"472048474_256458865","17",3000000,,1000000,182.00,
"472048476_256458882","17",3000000,,1000000,182.00,
"472048477_256458896","17",3000000,,1000000,182.00,
"472048478_256458901","17",3000000,,1000000,182.00,
"472048479_256458915","17",3000000,,1000000,182.00,
"472048481_256458929","17",3000000,,1000000,182.00,
"472048482_256458932","17",3000000,,1000000,182.00,
"472048483_256458946","17",3000000,,1000000,182.00,
"472048484_256458963","17",300000,,100000,150.00,
"472048485_256458977","17",3000000,,1000000,182.00,
"472048486_256458980","17",3000000,,1000000,182.00,
"472048487_256458994","03",300000,,100000,150.00,
"472048509_256459191","17",300000,,100000,150.00,
"472048665_256460647","07",300000,,100000,150.00,
"472048668_256460678","17",300000,,100000,150.00,
"472048814_256461376","17",300000,,100000,150.00,
"472048815_256461393","17",1000000,,1000000,150.00,
"472048818_256461541","17",1000000,,1000000,150.00,
"472048882_256461930","17",1000000,,1000000,150.00,
"472048884_256461958","17",1000000,,1000000,150.00,
"472048885_256461961","17",600000,,200000,150.00,
"472049379_256465024","07",300000,,100000,150.00,
"472049667_256470868","17",1000000,,1000000,150.00,
"472049971_0","17",3000000,,1000000,182.00,
"472049976_256469395","07",300000,,100000,150.00,
"472050273_256471695","17",3000000,,1000000,182.00,
"472050404_256474998","10",2000000,,1000000,170.00,
"472050405_256475004","10",2000000,,1000000,170.00,
"472050469_256473009","07",500000,,100000,150.00,
"472050470_0","07",500000,,100000,150.00,
"472050472_256473012","07",500000,,100000,150.00,
"472050474_256473043","07",500000,,100000,150.00,
"472050476_256473057","07",500000,,100000,150.00,
"472050477_256473060","07",500000,,100000,150.00,
"472050626_256474550","17",300000,,100000,150.00,
"472050627_256475018","10",1000000,,1000000,150.00,
"472050672_256475021","10",1000000,,1000000,150.00,
"472050683_256474502","10",300000,,100000,150.00,
"472051192_256478209","17",1000000,,1000000,150.00,
"472051257_256478629","17",1000000,,1000000,150.00,
"472051312_256479103","17",300000,,100000,150.00,
"472051315_256479912","17",300000,,100000,150.00,
"472051350_256479389","10",2000000,,1000000,170.00,
"472051534_256480767","10",300000,,100000,150.00,
"472051580_256480994","17",300000,,100000,150.00,
"472052148_256485855","17",1000000,,1000000,150.00,
"472052345_256486391","17",300000,,100000,150.00,
"472052347_256486410","17",300000,,100000,150.00,
"472052430_256487153","09",500000,,100000,150.00,
"472052432_256487489","17",1000000,,1000000,150.00,
"472052438_256488027","17",1000000,,1000000,150.00,
"472052445_256487069","17",500000,,100000,150.00,
"472052446_256487072","07",500000,,100000,150.00,
"472052448_256487119","07",500000,,100000,150.00,
"472052450_256487136","17",300000,,100000,150.00,
"472052484_256487492","17",3000000,,1000000,182.00,
"472052772_256488643","17",3000000,,1000000,182.00,
"472052810_256489534","17",1000000,,1000000,150.00,
"472052811_256489548","17",300000,,100000,150.00,
"472052928_256489985","10",1000000,,1000000,150.00,
"472053038_256490814","17",1000000,,1000000,150.00,
"472053051_256491123","17",1000000,,1000000,150.00,
"472053089_256491140","17",1000000,,1000000,150.00,
"472053310_256492059","13",5000000,,2000000,300.00,
"472053318_256492126","13",5000000,,2000000,300.00,
"472054748_0","10",300000,,100000,150.00,
"472054954_256500712","17",300000,,100000,150.00,
"472055130_256502198","17",300000,,100000,150.00,
"472055361_0","17",3000000,,1000000,182.00,
"472055674_0","10",5000000,,1000000,200.00,
"472055690_256506669","17",300000,,100000,150.00,
"472055691_256506672","17",300000,,100000,150.00,
"472055696_256507515","17",300000,,100000,150.00,
"472055857_256508163","17",300000,,100000,150.00,
"472055959_0","10",300000,,100000,150.00,
"472055991_256509359","17",300000,,100000,150.00,
"472056149_256510981","17",300000,,100000,150.00,
"472056241_256511807","17",300000,,100000,150.00,
"472056245_256511824","17",300000,,100000,150.00,
"472056340_256512777","17",300000,,100000,150.00,
"472056695_256516134","17",300000,,100000,150.00,
"472056719_256516344","17",1000000,,1000000,150.00,
"472056721_256516375","17",300000,,100000,150.00,
"472056742_256516683","17",300000,,100000,150.00,
"472056774_256516909","17",300000,,100000,150.00,
"472056890_256518059","17",300000,,100000,150.00,
"472056999_256518630","14",300000,,100000,150.00,
"472057119_256519650","17",300000,,100000,150.00,
"472057160_256520054","17",300000,,100000,150.00,
"472057174_0","17",300000,,100000,150.00,
"472057188_256520362","17",1000000,,1000000,150.00,
"472057227_256520751","17",1000000,,1000000,150.00,
"472057229_256520765","17",1000000,,1000000,150.00,
"472057230_256520779","17",1000000,,1000000,150.00,
"472057249_256520944","17",1000000,,1000000,150.00,
"472057299_256521284","10",300000,,100000,150.00,
"472057305_256521348","10",300000,,100000,150.00,
"472057306_256521351","10",300000,,100000,150.00,
"472057389_256522161","10",300000,,100000,150.00,
"472057390_256522175","10",300000,,100000,150.00,
"472057391_256522208","10",300000,,100000,150.00,
"472057392_256522211","10",300000,,100000,150.00,
"472057393_256522340","10",300000,,100000,150.00,
"472057404_256522368","10",300000,,100000,150.00,
"472057425_256522693","10",300000,,100000,150.00,
"472057426_256522564","10",300000,,100000,150.00,
"472057460_256522886","05",300000,,100000,150.00,
"472057506_256523374","17",300000,,100000,150.00,
"472057564_256523990","17",1000000,,1000000,150.00,
"472057578_256524024","17",1000000,,1000000,150.00,
"472057591_256524038","17",1000000,,1000000,150.00,
"472057592_256524041","17",1000000,,1000000,150.00,
"472057618_256524301","10",300000,,100000,150.00,
"472057619_0","10",300000,,100000,150.00,
"472057620_256524315","10",300000,,100000,150.00,
"472057621_256524329","10",300000,,100000,150.00,
"472057622_256524346","10",300000,,100000,150.00,
"472057623_256524363","10",300000,,100000,150.00,
"472057624_256524377","10",300000,,100000,150.00,
"472057627_256524394","10",300000,,100000,150.00,
"472057629_256524430","10",300000,,100000,150.00,
"472057649_0","17",1000000,,1000000,150.00,
"472057653_256524864","17",1000000,,1000000,150.00,
"472057657_256524749","10",300000,,100000,150.00,
"472057664_256524816","10",300000,,100000,150.00,
"472057665_256524833","10",300000,,100000,150.00,
"472057706_256525254","17",1000000,,1000000,150.00,
"472057801_256525898","17",1000000,,1000000,150.00,
"472057803_256526016","17",1000000,,1000000,150.00,
"472057804_256526307","17",1000000,,1000000,150.00,
"472057805_256526467","17",1000000,,1000000,150.00,
"472057867_256526453","17",1000000,,1000000,150.00,
"472057926_256527022","17",1000000,,1000000,150.00,
"472058006_256527795","17",1000000,,1000000,150.00,
"472058032_256528106","17",300000,,100000,150.00,
"472058094_256528588","02",300000,,100000,150.00,
"472058097_256528610","02",300000,,100000,150.00,
"472058146_256529112","17",1000000,,1000000,150.00,
"472058149_256529157","17",300000,,100000,150.00,
"472058185_256529465","17",1000000,,1000000,150.00,
"472058186_256529479","02",300000,,100000,150.00,
"472058197_256529580","17",300000,,100000,150.00,
"472058199_256529594","17",300000,,100000,150.00,
"472058251_256530129","17",1000000,,1000000,150.00,
"472058252_256530132","17",1000000,,1000000,150.00,
"472058287_256530440","10",5000000,,1000000,200.00,
"472058291_256530499","10",5000000,,1000000,200.00,
"472058292_256530504","10",5000000,,1000000,200.00,
"472058301_256530566","17",1000000,,1000000,150.00,
"472058339_256530969","10",5000000,,1000000,200.00,
"472058365_256531233","17",1000000,,1000000,150.00,
"472058495_256532706","17",1000000,,1000000,150.00,
"472058568_256533158","17",3000000,,1000000,182.00,
"472058571_256533161","17",3000000,,1000000,182.00,
"472058572_256533189","17",1000000,,1000000,150.00,
"472058575_256533239","17",3000000,,1000000,182.00,
"472058582_256533306","17",3000000,,1000000,182.00,
"472058584_256533340","10",3000000,,1000000,182.00,
"472058595_256533418","17",1000000,,1000000,150.00,
"472058596_256533497","10",5000000,,1000000,200.00,
"472058597_256533421","17",1000000,,1000000,150.00,
"472058753_256534763","10",300000,,100000,150.00,
"472058812_256535377","10",300000,,100000,150.00,
"472059025_256537498","17",300000,,100000,150.00,
"472059048_256537601","17",300000,,100000,150.00,
"472059057_256538327","17",300000,,100000,150.00,
"472059228_256539137","17",300000,,100000,150.00,
"472059317_256539736","17",1000000,,1000000,150.00,
"472059334_256540028","17",1000000,,1000000,150.00,
"472059457_256540692","17",1000000,,1000000,150.00,
"472059619_256541986","17",1000000,,1000000,150.00,
"472059622_256542006","10",1000000,,1000000,150.00,
"472060017_0","07",300000,,100000,150.00,
"472060018_0","10",300000,,100000,150.00,
"472060098_0","10",300000,,100000,150.00,
"472060104_256546363","17",1000000,,1000000,150.00,
"472060205_0","13",5000000,,2000000,300.00,
"472060212_0","18",3000000,,1000000,182.00,
"472060213_0","13",5000000,,2000000,300.00,
"472060214_0","13",5000000,,2000000,300.00,
"472060256_0","05",300000,,100000,150.00,
"472060341_0","10",300000,,100000,150.00,
"472060372_0","17",1000000,,1000000,150.00,
"472060376_0","17",1000000,,1000000,150.00,
"472060377_256548050","17",1000000,,1000000,150.00,
"472060378_256548100","17",1000000,,1000000,150.00,
"472060380_256548114","17",1000000,,1000000,150.00,
"472060393_256548128","17",300000,,100000,150.00,
"472060400_256548159","17",1000000,,1000000,150.00,
"472060401_256548162","17",1000000,,1000000,150.00,
"472060402_256548176","17",1000000,,1000000,150.00,
"472060405_256548209","17",1000000,,1000000,150.00,
"472060407_256548212","17",1000000,,1000000,150.00,
"472060425_256548419","17",1000000,,1000000,150.00,
"472060426_256548730","17",1000000,,1000000,150.00,
"472060481_256548677","17",1000000,,1000000,150.00,
"472060492_256549053","17",1000000,,1000000,150.00,
"472060493_256548775","17",1000000,,1000000,150.00,
"472060494_256549070","17",1000000,,1000000,150.00,
"472060495_256548940","17",1000000,,1000000,150.00,
"472060524_256548999","17",1000000,,1000000,150.00,
"472060542_256549084","10",1000000,,1000000,150.00,
"472060544_256549103","10",300000,,100000,150.00,
"472060545_256549117","17",300000,,100000,150.00,
"472060546_256549120","17",300000,,100000,150.00,
"472060547_256549134","17",300000,,100000,150.00,
"472060548_256549148","17",300000,,100000,150.00,
"472060550_256549165","05",300000,,100000,150.00,
"472060552_256549179","17",300000,,100000,150.00,
"472060560_256549263","17",300000,,100000,150.00,
"472060561_256549277","17",300000,,100000,150.00,
"472060563_0","10",300000,,100000,150.00,
"472060569_256549358","17",300000,,100000,150.00,
"472060570_256549361","17",300000,,100000,150.00,
"472060571_256549375","17",300000,,100000,150.00,
"472060572_256549389","17",300000,,100000,150.00,
"472060593_256549571","17",1000000,,1000000,150.00,
"472060594_256549585","17",1000000,,1000000,150.00,
"472060595_256549599","17",1000000,,1000000,150.00,
"472060596_256549604","17",1000000,,1000000,150.00,
"472060597_256549618","10",300000,,100000,150.00,
"472060598_256549621","10",300000,,100000,150.00,
"472060599_256549635","17",1000000,,1000000,150.00,
"472060600_256549649","17",1000000,,1000000,150.00,
"472060602_256549652","17",1000000,,1000000,150.00,
"472060603_256549683","17",1000000,,1000000,150.00,
"472060604_256549697","17",1000000,,1000000,150.00,
"472060606_256549716","17",1000000,,1000000,150.00,
"472060607_256549733","17",1000000,,1000000,150.00,
"472060608_256549747","17",1000000,,1000000,150.00,
"472060643_256550090","17",300000,,100000,150.00,
"472060644_256550106","17",300000,,100000,150.00,
"472060645_256550123","17",300000,,100000,150.00,
"472060646_256550140","17",300000,,100000,150.00,
"472060648_256550137","17",300000,,100000,150.00,
"472060649_256550154","17",300000,,100000,150.00,
"472060650_256550168","05",300000,,100000,150.00,
"472060652_256550185","17",300000,,100000,150.00,
"472060660_256550266","17",300000,,100000,150.00,
"472060665_256550333","17",300000,,100000,150.00,
"472060666_256550347","17",300000,,100000,150.00,
